title,description,price,color,gender,imageUrl,brand,composition,polyester,lyocell,acrylic,rayon,spandex,cotton,modal,nylon,cupro
women cotton modal lace sleeveless top,#Made with a cotton-rayon blend. #Tank top with wider shoulders and lace detail from shoulders to chest.,9.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440118/item/goods_09_440118.jpg?width=380,uniqlo,"Body: 48% Cotton, 48% Modal, 4% Spandex/ Lace: 84% Nylon, 16% Spandex",0.0,0.0,0.0,0.0,0.04,0.48,0.48,0.0,0.0
women cotton modal lace sleeveless top,#Made with a cotton-rayon blend. #Tank top with wider shoulders and lace detail from shoulders to chest.,9.9,DARK GREEN,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440118/item/goods_59_440118.jpg?width=380,uniqlo,"Body: 48% Cotton, 48% Modal, 4% Spandex/ Lace: 84% Nylon, 16% Spandex",0.0,0.0,0.0,0.0,0.04,0.48,0.48,0.0,0.0
women cotton ribbed lace sleeveless top,#Geometric lace detail from the shoulders to the chest. #Perfect as an inner layer under sheer tops.,9.9,WINE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439033/item/goods_18_439033.jpg?width=380,uniqlo,"Body: 100% Cotton/ Lace: 91% Nylon, 9% Spandex",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
women cotton ribbed lace sleeveless top,#Geometric lace detail from the shoulders to the chest. #Perfect as an inner layer under sheer tops.,9.9,NATURAL,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439033/item/goods_30_439033.jpg?width=380,uniqlo,"Body: 100% Cotton/ Lace: 91% Nylon, 9% Spandex",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
women cotton ribbed lace sleeveless top,#Geometric lace detail from the shoulders to the chest. #Perfect as an inner layer under sheer tops.,9.9,NAVY,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439033/item/goods_69_439033.jpg?width=380,uniqlo,"Body: 100% Cotton/ Lace: 91% Nylon, 9% Spandex",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
women AIRism camisole,"#Added comfort features such as DRY technology, Cool Touch, moisture-wicking, odor-controlling, and deodorizing functions. #Stretch fabric is smooth and comfortable against the skin.#V-neck stays hidden under layers.#Lots of added features keep you dry and comfortable. #Even when worn under thin garments, it stays hidden for a sleek look.",14.9,BROWN,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432460/item/goods_36_432460.jpg?width=380,uniqlo,"66% Nylon, 24% Cupro, 10% Spandex",0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.66,0.24
women AIRism bra camisole,"#Many comfortable features, such as DRY technology, Cool Touch, moisture-wicking, odor-controlling, and deodorizing features. #Stretch fabric is smooth and comfortable against the skin. #Changed the inner back portion from an underband to a seamless design. Updated so that the sides and back look sleek, and the cups stay put and provide full support. #Clean appearance with neckline and armhole seams that stay hidden. #Soft cups that do not show from under your outerwear and create a flattering neckline while maintaining your natural body shape. #The wide opening around the neck makes wearing low-cut tops a breeze.",24.9,YELLOW,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432472/item/goods_41_432472.jpg?width=380,uniqlo,"Shell: 62% Polyester, 29% Cupro, 9% Spandex/ Lining: 64% Nylon, 36% Spandex",0.62,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.29
women AIRism bra camisole,"#Many comfortable features, such as DRY technology, Cool Touch, moisture-wicking, odor-controlling, and deodorizing features. #Stretch fabric is smooth and comfortable against the skin. #Changed the inner back portion from an underband to a seamless design. Updated so that the sides and back look sleek, and the cups stay put and provide full support. #Clean appearance with neckline and armhole seams that stay hidden. #Soft cups that do not show from under your outerwear and create a flattering neckline while maintaining your natural body shape. #The wide opening around the neck makes wearing low-cut tops a breeze.",24.9,PURPLE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432472/item/goods_71_432472.jpg?width=380,uniqlo,"Shell: 62% Polyester, 29% Cupro, 9% Spandex/ Lining: 64% Nylon, 36% Spandex",0.62,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.29
women cotton ribbed lace sleeveless top,#Casual cotton ribbed fabric.#Carefully designed floral lace from the shoulders to the chest. #Perfect to wear as an inner layer under sheer tops.,9.9,WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/435202/item/goods_00_435202.jpg?width=380,uniqlo,"Body: 100% Cotton/ Lace: 91% Nylon, 9% Spandex",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
women cotton ribbed lace sleeveless top,#Casual cotton ribbed fabric.#Carefully designed floral lace from the shoulders to the chest. #Perfect to wear as an inner layer under sheer tops.,9.9,GREEN,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/435202/item/goods_51_435202.jpg?width=380,uniqlo,"Body: 100% Cotton/ Lace: 91% Nylon, 9% Spandex",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
women cotton ribbed lace sleeveless top,#Casual cotton ribbed fabric.#Carefully designed floral lace from the shoulders to the chest. #Perfect to wear as an inner layer under sheer tops.,9.9,BLUE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/435202/item/goods_64_435202.jpg?width=380,uniqlo,"Body: 100% Cotton/ Lace: 91% Nylon, 9% Spandex",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
women cotton modal ribbed lace camisole,#Added lace for a flattering look. #Carefully designed details including delicate and narrow tape. #Perfect to wear as an inner layer under sheer tops.,9.9,WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432866/item/goods_00_432866.jpg?width=380,uniqlo,"Body: 48% Modal, 47% Cotton, 5% Spandex/ Lace: 82% Nylon, 18% Spandex",0.0,0.0,0.0,0.0,0.05,0.47,0.48,0.0,0.0
women cotton modal ribbed lace camisole,#Added lace for a flattering look. #Carefully designed details including delicate and narrow tape. #Perfect to wear as an inner layer under sheer tops.,9.9,NAVY,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432866/item/goods_69_432866.jpg?width=380,uniqlo,"Body: 48% Modal, 47% Cotton, 5% Spandex/ Lace: 82% Nylon, 18% Spandex",0.0,0.0,0.0,0.0,0.05,0.47,0.48,0.0,0.0
women cotton modal ribbed lace camisole,#Added lace for a flattering look. #Carefully designed details including delicate and narrow tape. #Perfect to wear as an inner layer under sheer tops.,9.9,PURPLE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432866/item/goods_71_432866.jpg?width=380,uniqlo,"Body: 48% Modal, 47% Cotton, 5% Spandex/ Lace: 82% Nylon, 18% Spandex",0.0,0.0,0.0,0.0,0.05,0.47,0.48,0.0,0.0
women AIRism camisole,"#With added QUICK DRY, moisture-wicking, COOL TOUCH, deodorizing, and anti-microbial technology. #Smooth and stretchy material that feels great on your skin.#This season's update includes slightly thinner straps that creates a slimming silhouette.  #V-neck that does not show, even when wearing tops that open in front.",14.9,WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/422266/item/goods_00_422266.jpg?width=380,uniqlo,"59% Nylon, 31% Cupro, 10% Spandex",0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.59,0.31
women AIRism sleeveless top,"#With QUICK DRY, moisture-wicking, COOL TOUCH, odor control, and anti-bacterial technology. #Smooth and stretchy material feels great on your skin.#Wide opening around the neck makes it easy to wear under low-cut tops.",14.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/422267/item/goods_09_422267.jpg?width=380,uniqlo,"59% Nylon, 31% Cupro, 10% Spandex",0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.59,0.31
women AIRism sleeveless top,"#With QUICK DRY, moisture-wicking, COOL TOUCH, odor control, and anti-bacterial technology. #Smooth and stretchy material feels great on your skin.#Wide opening around the neck makes it easy to wear under low-cut tops.",14.9,NAVY,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/422267/item/goods_69_422267.jpg?width=380,uniqlo,"59% Nylon, 31% Cupro, 10% Spandex",0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.59,0.31
women AIRism cotton oversized sleeveless t-shirt (mame kurogouchi),"#A collaboration item with Mame Kurogouchi, a Japanese fashion brand whose beauty of design to enhance every woman's body is attracting attention all over the world.#Made with smooth AIRism cotton. #Textured fabric. #Cool Touch function. #Oversized with a laid-back feel. #Spacious armholes, great for layering with innerwear.",7.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440426/item/goods_09_440426.jpg?width=380,uniqlo,"Body: 65% Cotton, 29% Polyester, 6% Spandex/ Rib: 65% Cotton, 35% Polyester",0.29,0.0,0.0,0.0,0.06,0.65,0.0,0.0,0.0
women cotton camisole crop top,#Cropped length camisole top.,7.9,WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440703/item/goods_00_440703.jpg?width=380,uniqlo,"93% Cotton, 7% Spandex",0.0,0.0,0.0,0.0,0.07,0.93,0.0,0.0,0.0
women cotton camisole crop top,#Cropped length camisole top.,7.9,GRAY,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440703/item/goods_03_440703.jpg?width=380,uniqlo,"93% Cotton, 7% Spandex",0.0,0.0,0.0,0.0,0.07,0.93,0.0,0.0,0.0
women cotton camisole crop top,#Cropped length camisole top.,7.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440703/item/goods_09_440703.jpg?width=380,uniqlo,"93% Cotton, 7% Spandex",0.0,0.0,0.0,0.0,0.07,0.93,0.0,0.0,0.0
women cotton camisole crop top,#Cropped length camisole top.,7.9,BLUE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440703/item/goods_61_440703.jpg?width=380,uniqlo,"93% Cotton, 7% Spandex",0.0,0.0,0.0,0.0,0.07,0.93,0.0,0.0,0.0
women cotton ribbed sleeveless crop top,#Cropped length tank top. #Front buttons add a design accent.,7.9,WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441013/item/goods_00_441013.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
women cotton ribbed sleeveless crop top,#Cropped length tank top. #Front buttons add a design accent.,7.9,GRAY,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441013/item/goods_03_441013.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
women cotton ribbed sleeveless crop top,#Cropped length tank top. #Front buttons add a design accent.,7.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441013/item/goods_09_441013.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
women cotton ribbed sleeveless crop top,#Cropped length tank top. #Front buttons add a design accent.,7.9,NATURAL,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441013/item/goods_30_441013.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
women cotton ribbed sleeveless crop top,#Cropped length tank top. #Front buttons add a design accent.,7.9,OLIVE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441013/item/goods_56_441013.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
women cotton cropped sleeveless top,#Cropped length tank top.,7.9,WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440705/item/goods_00_440705.jpg?width=380,uniqlo,"93% Cotton, 7% Spandex",0.0,0.0,0.0,0.0,0.07,0.93,0.0,0.0,0.0
women cotton cropped sleeveless top,#Cropped length tank top.,7.9,OLIVE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440705/item/goods_56_440705.jpg?width=380,uniqlo,"93% Cotton, 7% Spandex",0.0,0.0,0.0,0.0,0.07,0.93,0.0,0.0,0.0
women cotton cropped sleeveless top,#Cropped length tank top.,7.9,NAVY,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440705/item/goods_69_440705.jpg?width=380,uniqlo,"93% Cotton, 7% Spandex",0.0,0.0,0.0,0.0,0.07,0.93,0.0,0.0,0.0
women cotton cropped sleeveless top,#Cropped length tank top.,7.9,PURPLE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440705/item/goods_71_440705.jpg?width=380,uniqlo,"93% Cotton, 7% Spandex",0.0,0.0,0.0,0.0,0.07,0.93,0.0,0.0,0.0
women DRY-EX crew neck long-sleeve t-shirt,#Quick-drying DRY-EX technology.#DRY-EX fabric with a cotton-like texture. #Versatile basic cut is perfect for layering with any tops. #Long sleeves with thumb holes keep the back of the hands covered.,24.9,WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442388/item/goods_00_442388.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
women DRY-EX crew neck long-sleeve t-shirt,#Quick-drying DRY-EX technology.#DRY-EX fabric with a cotton-like texture. #Versatile basic cut is perfect for layering with any tops. #Long sleeves with thumb holes keep the back of the hands covered.,24.9,GRAY,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442388/item/goods_04_442388.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
women DRY-EX crew neck long-sleeve t-shirt,#Quick-drying DRY-EX technology.#DRY-EX fabric with a cotton-like texture. #Versatile basic cut is perfect for layering with any tops. #Long sleeves with thumb holes keep the back of the hands covered.,24.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442388/item/goods_09_442388.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
women DRY-EX crew neck long-sleeve t-shirt,#Quick-drying DRY-EX technology.#DRY-EX fabric with a cotton-like texture. #Versatile basic cut is perfect for layering with any tops. #Long sleeves with thumb holes keep the back of the hands covered.,24.9,PINK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442388/item/goods_11_442388.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
women DRY-EX crew neck long-sleeve t-shirt,#Quick-drying DRY-EX technology.#DRY-EX fabric with a cotton-like texture. #Versatile basic cut is perfect for layering with any tops. #Long sleeves with thumb holes keep the back of the hands covered.,24.9,GREEN,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442388/item/goods_55_442388.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
women AIRism seamless v-neck short-sleeve t-shirt,"#AIRism with quick-drying and Cool Touch features. #AIRism that maintains a cool and comfortable feel. #The longer length flatters the waist. #The loose, tape-sewn V-neck accentuates the collarbone. #The top's length easily matches with leggings.",19.9,WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433731/item/goods_00_433731.jpg?width=380,uniqlo,"79% Polyester, 16% Lyocell, 5% Spandex",0.79,0.16,0.0,0.0,0.05,0.0,0.0,0.0,0.0
women AIRism seamless v-neck short-sleeve t-shirt,"#AIRism with quick-drying and Cool Touch features. #AIRism that maintains a cool and comfortable feel. #The longer length flatters the waist. #The loose, tape-sewn V-neck accentuates the collarbone. #The top's length easily matches with leggings.",19.9,GRAY,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433731/item/goods_03_433731.jpg?width=380,uniqlo,"79% Polyester, 16% Lyocell, 5% Spandex",0.79,0.16,0.0,0.0,0.05,0.0,0.0,0.0,0.0
women AIRism seamless v-neck short-sleeve t-shirt,"#AIRism with quick-drying and Cool Touch features. #AIRism that maintains a cool and comfortable feel. #The longer length flatters the waist. #The loose, tape-sewn V-neck accentuates the collarbone. #The top's length easily matches with leggings.",19.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433731/item/goods_09_433731.jpg?width=380,uniqlo,"79% Polyester, 16% Lyocell, 5% Spandex",0.79,0.16,0.0,0.0,0.05,0.0,0.0,0.0,0.0
women AIRism seamless v-neck short-sleeve t-shirt,"#AIRism with quick-drying and Cool Touch features. #AIRism that maintains a cool and comfortable feel. #The longer length flatters the waist. #The loose, tape-sewn V-neck accentuates the collarbone. #The top's length easily matches with leggings.",19.9,PINK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433731/item/goods_11_433731.jpg?width=380,uniqlo,"79% Polyester, 16% Lyocell, 5% Spandex",0.79,0.16,0.0,0.0,0.05,0.0,0.0,0.0,0.0
women AIRism seamless v-neck short-sleeve t-shirt,"#AIRism with quick-drying and Cool Touch features. #AIRism that maintains a cool and comfortable feel. #The longer length flatters the waist. #The loose, tape-sewn V-neck accentuates the collarbone. #The top's length easily matches with leggings.",19.9,DARK BROWN,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433731/item/goods_38_433731.jpg?width=380,uniqlo,"79% Polyester, 16% Lyocell, 5% Spandex",0.79,0.16,0.0,0.0,0.05,0.0,0.0,0.0,0.0
women AIRism seamless v-neck short-sleeve t-shirt,"#AIRism with quick-drying and Cool Touch features. #AIRism that maintains a cool and comfortable feel. #The longer length flatters the waist. #The loose, tape-sewn V-neck accentuates the collarbone. #The top's length easily matches with leggings.",19.9,GREEN,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433731/item/goods_53_433731.jpg?width=380,uniqlo,"79% Polyester, 16% Lyocell, 5% Spandex",0.79,0.16,0.0,0.0,0.05,0.0,0.0,0.0,0.0
